mg_g0,mg_g1,mg_g2,mg_g3,mg_g4,mg_g5,mg_g6,eg_g0,eg_g1,eg_g2,eg_g3,eg_g4,eg_g5,eg_g6
1.0756813866234256,0.8848009125945757,0.9565871307260574,0.9478137745617838,0.9362592375228247,1.1147205293997204,1.034171848134661,1.2388054810933284,0.809337706939415,0.6346040732869578,0.7952259448520593,1.1612054048883942,1.389826871459736,0.6629572980841758
1.16886007939195,1.323656538610763,1.22621441483594,1.189710545137591,1.2558073374460763,0.801558256721661,1.0274836134323373,0.7019272753161515,1.2402358539963725,0.7787058078797943,1.2876074881031752,1.3526123512303878,1.0781964453107298,1.2781533890359413
0.6365720031902188,0.8312937121517197,1.2737143914154752,0.6367774451167763,1.021841180419452,0.9140046323442258,0.8749919933444594,1.3467257095009404,0.8190509695669163,0.7674852100842213,1.1419894263449302,0.7852663173999814,0.9327384283631023,1.2420219529987158
0.728443251114639,1.2491950155476337,0.7088335112660291,0.7997129777687957,1.2261582579774566,0.7177080258894789,0.9099461800843134,1.2016487524198949,1.3529203755369288,1.2529276991996565,1.028055545082737,1.1796740001042183,0.8929992607280199,1.0158646339007422
1.355092851554061,1.339693716999302,0.660608431674863,0.6735140121371975,0.956887319132112,1.3867556415666442,1.3335367582766058,1.2124310201859634,1.0903473176434817,1.1514493507607402,0.6768600141497441,1.3239510286479736,0.6849259560157905,1.341719688980016
0.8345399383515263,0.687809477010794,0.6177490510994069,0.632538963003149,1.2192936411091444,1.0733105265689142,1.1496937593616092,1.0924405007755411,0.6512950651017816,1.016327646104839,0.6694787086521109,0.8410428323402555,0.9227709606301986,1.191171491767908
1.3658542675422747,0.821774323465652,0.821154199561805,0.6446907137477449,0.6020903355825117,0.7742640563541234,0.9283550662754763,1.2345386464743893,1.1670135142465528,1.3533831337677769,0.6143101557391203,0.7103518081323029,0.6526475939949512,1.1259460537145025
1.1420182644238772,1.3081509060217873,1.066797431945257,1.156238752197525,0.7761347864368118,0.8612025191619355,0.8272126837352208,1.0431770220071512,0.8593740540500764,1.2083687958550895,1.264251854685376,1.0010203422021013,1.296265889514813,0.637558677874557
1.0590733071553173,1.1143353375002367,1.2705562385713596,0.656988228657095,1.3249555168067575,1.3011952435788834,1.360240240791128,0.8737026785425269,0.8935092163587837,1.3992067874688892,1.2227245964597384,1.1890189344119015,0.9430194336016482,0.8447286225698053
1.23594439824313,0.7744295682889932,0.6446740266754324,1.0826896968820088,1.336032837128134,0.7009168718806833,0.6558375220578527,1.3528081858825993,1.004742587689241,0.882389059023932,1.1923712954051173,1.2711248234743038,0.7709695122982901,1.175251835995713
1.1350825620163851,1.3172038845268854,1.325415589945215,0.8296185626354259,0.8592247828673732,0.6265224939017249,0.8799604930192044,0.6679511727518938,0.6251673111679118,0.7728815826055633,0.6652153985714373,1.104349123098305,1.256880223826661,1.0923439164321784
0.6061972132395886,0.9178572171749659,0.7613647820319286,0.9469917671712884,1.0510498681351457,1.3932824852340064,0.9291812806775062,1.173617797304014,1.1634484215763892,1.228677177460197,1.3884522208231052,1.3256269497574655,0.9511477205141008,1.0288250126262197
0.819300473996004,0.8024870963744056,0.7217696982655052,0.7192545946557284,1.36867995978594,1.263168413187611,1.058202166525525,0.9757292850796995,0.8848644525164208,0.7348258988373897,1.1844114102574306,1.0356913113439816,1.061892742824597,1.2008394728671914
0.6022471397047077,0.7072748382125476,1.0779492203735783,0.8321972284625601,1.195606650405163,1.2782984173983865,1.292266643439324,0.9401496484767853,1.16658723718808,0.7065649325838517,1.005616739450468,0.8428554818894646,0.6085989379790012,1.3744545638873176
0.6135288556398389,1.2617845328697839,1.291558273831801,1.2835955151549387,0.6108939164527342,1.3345248874589641,1.3402275913412705,0.8202987896119975,0.728312829809005,1.0685522045825628,1.3379031745252978,0.7784312649985949,1.2386824895979436,1.2538353422674469
0.6327478472223235,1.141958099726752,1.3937572836632088,0.831719099602761,1.3348807933450502,0.9637476567758119,1.2368196261433033,0.8061431619965806,0.8458724464915562,0.758190066279638,0.738937750088609,1.1302452675131238,1.3756413823634546,0.6252293014111949
0.9370656566455413,0.8237079801842538,1.1323987428762,0.9294777213572636,1.1598434304255567,0.6280501321399115,0.8425463335072918,1.1372238712258689,0.911263560672109,0.6434234967438907,1.3698669338338703,0.7164765392086129,0.9751630356339855,0.9453230097441621
0.7344202102020617,1.0066393391854416,1.001583629222258,1.3536472088583285,1.0149990143307663,1.1265745622855472,1.1323023921803002,0.8563320264320368,1.0115084413563067,0.6183154937923432,0.8075177045405342,1.371022096368307,0.9503638148434854,0.9549302340567831
0.7513853924221252,1.0707021320407715,1.242909160752018,0.9771059487110725,0.8720871548868202,1.2312468605902012,1.1611392011269297,0.7845700549215756,1.3629753186143327,0.8213686266675546,1.122408678053655,0.6648115162515735,1.0062595386138256,1.3529470430823305
1.0992510791170231,0.6117644214643956,1.1811407400223153,1.1954277795506019,0.7483299825553487,1.191997681788271,0.8990031490115942,0.8234049466640649,1.1072893195465476,0.7320198585056947,1.3800721132155478,1.097621942514091,1.0777921290537589,1.0002087670358066
1.3065268511588135,0.6705315854875955,0.744510604356094,1.256882333287077,1.3825475882947682,1.3928042852442368,0.7264942382990658,1.2994400610004386,0.6045292741122315,1.3827446963028767,1.2093501543434226,1.1931106811895362,1.361522812123405,1.3566615394511474
1.2245258316525431,1.352650816585553,1.2095802292781865,0.9029683442571613,1.0469615356631514,0.9525503337345363,1.189595587291071,1.2295997388300512,1.3715833146173917,1.1015172655261307,1.0808867237018627,1.3155374078254642,1.0317877141956278,0.7292952791767853
1.3375207295980214,1.267978181239689,0.6670716544686333,0.8707710704838525,1.2315599208272938,0.6670188668809243,1.135405118641518,1.2197300464554723,1.3989607212083812,1.2131650900659499,0.639006977746918,0.6002943435248274,1.0090982148167613,1.0632533012555092
1.1075688370403414,1.1035704182814834,0.8297246653540165,1.1726150136045337,1.2670251493623232,0.7117859575335413,0.608834459453349,1.0176457030193624,0.9410091415672147,1.0614632157880002,0.7466842253350068,0.8468690413554599,0.7675356968893863,1.0559892834920508
0.9214092534070633,0.7897582308790967,0.6304409715008464,1.1106256476334475,0.8344589565095197,1.2574498972642212,1.302631303028158,0.752107020359965,1.1561730692245193,0.7646644647658281,1.0389125326622954,0.7382213013178085,0.647106949977074,0.8364358086119662
1.1710938834953875,1.0965114715670716,1.2986210734573342,1.066447010112645,0.9189480218500669,0.6515499648197973,1.2496886362104007,1.0211785693080966,0.743639114288246,0.8976686770777099,1.1586472223063635,1.270615293335972,1.3486868564029824,0.8623695082250857
0.9215328652891369,0.8034321507217489,0.8702284046480058,0.8290639218998648,1.1688382725851723,1.382538975185752,1.0989359467965893,0.8416837948884904,0.717639830307222,1.004141708796188,0.6641137925838378,0.7359667458546626,0.673003775732885,1.2216054506948137
1.2767833311190524,1.3720604814703032,1.0898668777898637,1.2239445079513458,1.3093633157319546,1.2828322495532731,1.2056009693711935,1.3582427954951615,1.1405908096753388,0.9245827467250591,1.0978967328621663,1.3289133217105622,1.179333352020143,1.3751652791720117
0.9089669359904193,0.8383020675630473,0.8971853758269887,1.0968646477788424,1.213069379074319,0.858979687053895,1.0578673517230848,0.6978106326384153,1.1803877512121008,0.8542564346441973,0.9757213543318352,0.6033127155147687,1.1057263901038215,0.8793146543628897
0.9241221571216843,1.3575883937245732,0.7121818119108456,1.1816598229714277,1.1893287822635017,1.0969824486599358,0.9330703452233438,1.3623415661725138,0.856664207472207,0.9943647589137652,0.6576180333580471,1.3209165814207608,1.2582439347805983,1.073799830240091
1.2040641524846327,1.1431909607000854,1.283180914910852,0.6473307042047646,1.104235500453968,0.7152223763899421,0.86205615791438,1.226402682808132,0.7107725133842132,1.2630114687753382,1.1325132233980884,1.2506494228565481,0.6192676244559214,0.9440084564415621
0.603435403453882,1.0198379167434166,1.1173963131990097,1.1625223714063768,0.8084034610619897,0.7883018796471053,0.9036506267981905,1.3047011112551206,0.6178596919732429,0.8971552118222877,0.9819547616886799,0.6604763252824873,1.1600648929205652,1.1522116143822112
1.1623805432176892,0.7316395033926968,1.1776643516447773,1.2197833452522808,0.9612002822945911,0.7085023549996683,0.8747047521649968,1.0085011129792079,1.0707386740491858,1.11491802967439,0.9345472373671861,1.2969918842261525,1.3368545616741452,0.8890225075107714
0.7943264690479259,0.7726058230316738,0.6651749817920183,0.7143028123954418,1.3375585893548023,1.3589168936937834,1.3832615630845426,0.6081929107326621,0.6565111555135295,1.231398877392886,0.8493394710515002,1.332655974115947,1.3865080584729024,1.0951951697614641
1.1530527924899616,1.268931258509731,1.0143091199593408,1.0313042090655138,1.0194946836754977,1.2451518558194796,0.9262439419367042,1.1066285597774677,1.3615789493972597,0.762794219305188,0.9475842848551932,0.8373097948019748,1.0254445990678138,1.1711631571677743
1.1598045816028644,1.2124879629184486,0.7340779925149321,0.6118069041366181,1.3163798904240984,1.0477452454000296,1.0543619028297457,0.795185531780711,1.1954114916727328,1.1207925255098732,0.6134515410617238,1.0390616784074913,1.3887358651979669,0.9439279385678978
0.8405537692029414,1.219303969766819,1.07703025112599,1.2702618134944623,1.1898959625251022,1.1899682983732172,0.9572196513433808,1.046143606550927,0.7592713747911256,0.7340133874587458,1.2473178636126026,1.2525319288269499,1.3877284631473727,1.3179693433745325
1.2598582805348295,0.6794707194797923,0.7411810988026811,1.3162601649103927,0.6296605895019713,0.8322804412665505,0.8083356218689546,0.8271782651151087,0.6719518416111123,1.0522953386417744,0.9710895444618503,0.980534467091095,1.161816925567279,0.9672567158285735
1.1923925069224683,0.7341091803331724,1.2380618080685903,0.9535638473659749,0.9935634919551543,0.608633762831434,1.0262293039145245,0.9873122520150832,0.6950880465085497,1.2863067119838998,1.273476181152639,1.2138948794795508,1.1274002897265865,1.1594721587333416
1.23490650062453,0.8163814604359945,1.194090885139928,1.220812666537267,1.3962896965806606,1.1258475133712733,0.7426518802896896,0.990759922952122,0.8687211654472686,0.719768403318843,1.1077242938533596,1.1373746192877459,0.9248526253292657,0.9582448807967632
0.6486914056796482,1.1278818344684938,1.2206143444059987,0.7343750259752636,0.7013991156864883,1.3307354440821815,1.278725168052261,0.9239831865400892,1.0271692039975058,1.1484931642763256,1.2336591870563691,0.8997512971622289,0.8908766705545664,1.01610345832596
1.118029278688597,0.7219810792258248,0.8103499793160229,0.8697658754678133,0.6387898466351035,0.8112214693956803,1.1982738483770263,0.9630344000409614,1.2459704509722735,1.1568041237482598,1.3616666391754388,0.7316051562920285,0.7544492415190016,0.8655286964848097
0.6137130825866379,0.9854651576316591,1.1409700067115134,0.757175799380086,0.9043510928183576,1.0918915065020531,0.7659155182388638,1.3988623253443184,1.373868666987841,0.954399666332968,1.2903154654149043,1.271494157931519,1.0643587276894142,0.7655692156757283
1.006526870717491,0.6476196569761155,1.3256588923642503,1.1565806002489096,1.301707424231746,1.184822819332552,1.163636502526003,1.3232618799409779,1.199271335779735,0.8147115860281036,0.7234229904988415,0.6794264245713117,1.281737731412479,0.6804808556083426
0.6666460147436343,1.1773943800815752,0.9080951810273858,1.3838305208074373,1.2653207701755949,0.6270776460680518,0.6206652630575997,1.3374991723936207,1.388125408938684,0.9417712538582867,0.9601370112770556,1.130639276323108,0.8024374756984184,1.051689458600554
1.0283152975248897,0.8766885881300442,1.2931094828146124,1.0577490571160362,0.7454502443348353,1.0955775324127341,0.8159189238300523,0.8218577482885091,1.1016751283776127,1.0976561284501276,0.6153190230361804,0.8922951436172346,1.3067004946559124,0.6064913971426517
0.6013841677407479,1.375042627914034,1.2688083081977355,0.8446682735740649,1.062622253403766,0.9834215078572633,0.8244805804509793,1.3721294087557978,0.9520338300341286,0.6657389622443561,0.6304029290286173,0.7888196586602275,0.8653680707551219,0.7866171171935268
1.0642963524288636,1.15223956104662,0.9338701890625268,0.7938083640842782,1.2004757253496865,0.6136400107141877,1.0772261171097606,1.140306454021366,1.1648384538102505,0.607678334298774,1.2359032599458826,0.8795198211666893,0.7839822410676346,1.2401123962763756
0.6102083941058689,0.6059593108607103,0.9532733878186657,1.065515108155297,1.111574529127047,1.0420302244323492,0.8968492579041839,1.3824555253458588,1.3396994662635164,0.7535118718637831,0.8362474598312523,1.0285811054418037,0.6090758871859039,0.9426064333613688
1.2507486774739387,0.9408607274602168,1.3183664778407915,0.6246871396754762,0.7102028038010155,0.8448335464907418,1.2488381422128807,1.0460134313020075,0.9386297064501727,0.8568430443149542,1.2013872215846746,0.8810706308599815,0.8818409566106283,1.3880632522657834
1.3634585402524555,1.230327005836242,0.9651646311854378,0.7273861355223775,0.7878091179195912,0.6994265906937498,1.1737080443623507,1.2416591832569932,0.7115443963679888,1.3718394231623225,0.9498086401956589,1.3584363346881605,1.0314794356288424,1.0155557286590486
1.005158970736441,1.1932206829062812,0.6778930172295321,0.9397455278883082,0.9327937555808685,1.2022854919542527,1.0875091331567661,0.7264303380292119,1.025706763924018,1.3925522949869167,0.9794153118391924,1.3132105031353414,0.8589689907401978,0.7780453862736727
0.8858070165403088,0.8927899580314165,0.9782021061919299,1.1946389523547007,0.6011975090458553,0.7858946744182003,1.1373566532122994,1.3503557453017008,0.7075770517621256,0.7092330785213894,0.7694901738125746,1.2783637171206368,1.3819879742834051,0.8660169447577144
1.1163098848836475,0.9838119601190003,1.0027542317275169,1.224814675121827,1.0105295352832395,1.016297698020124,1.1637781895494046,0.9514496507403558,0.9625293132055837,1.0316860777021892,0.6339763591935151,0.888780092038838,0.6128080666974594,0.9654195650680548
1.0594693214841366,1.3911061492162207,1.3861361672265422,0.9409713411500038,1.2093094338371118,1.1576997366799784,0.8029285805173594,0.7334466336223355,0.9504624062475655,0.7763525180387378,0.9478600202910864,0.6132219175230028,0.8776271932066606,0.9442840329339626
0.6342168769363987,1.3699178277751995,1.064823549942101,1.004796196200158,1.2619503113663724,0.8056210537556463,0.7586449311887535,0.9434701406947383,0.7150575189266625,0.6442046590556512,0.9084876488014654,1.3748823160586576,1.2812142051617856,0.6969900811916593
1.3379494825605165,0.8364433710514795,0.9814044874235202,0.8938411243588629,0.8266777517973039,1.0561523193728077,0.616798662458193,0.7192454876727994,0.8850801741272505,1.0746812710735723,1.245650076720914,0.6540847492819427,0.7865783187303544,1.3039803918702468
1.0540983609777248,0.973003473445214,1.30916331059406,1.2672650527755718,0.9229489668924369,0.8982130118789218,0.6072396579424367,0.6996374802423247,1.1012409033867945,0.6023795462422015,1.25042700997921,1.0255806225709987,0.6718135564147995,1.1476744034252548
1.1714683390988125,1.1886098361730255,1.3927167490965575,0.6804087413382209,1.3608417171918687,0.7640363996507256,1.069898061177819,0.6821560235996413,0.9257512351670686,0.8807458116138427,0.9159223177795659,0.7999826554068244,0.9035368236830557,0.788749540116364
0.7814629166749504,1.2895835890238012,1.0860205373946967,0.8038550418121555,1.2224217201617118,0.6787043896589646,1.1571828328619873,0.749954649429828,1.2122801313766987,0.6660919546071574,1.2777372025317266,1.3126043585663119,0.7721457608845983,0.8882034076796613
0.633033654657954,0.8433891996549615,0.6910916427795792,1.0001567448767539,1.3433845059392888,1.1426781427464676,0.6808616086457207,0.9371150595304816,0.7084713669021674,1.1660557702037102,0.6222003768288408,0.8251728849751488,0.7167651235451593,0.984079073710802
0.781167885508861,1.0747476725730687,1.0190486695151626,0.6739644168982892,0.9676416512423783,1.0338049577053283,1.1393318217507367,1.3953017501199514,1.20504057521274,0.8867365927486013,0.9615085273321082,0.831170086229289,0.7902278540677896,0.7975786683029625
0.7385008503238623,0.8860161428244855,1.36497909547806,1.0531406795804943,0.9671594758379356,1.3666076392005022,1.0572398363601956,1.196172017118971,0.7601172705564176,0.7991458285357493,0.9305686394869142,1.0169193735152673,1.0810983580994749,1.0866581207761128
1.3529893499602432,0.6966420451771993,0.6127260535237197,1.2157346805350118,1.0639203506061623,1.3842247047367895,1.310302961245224,1.2272981155682947,0.6097471058172091,0.6767009165024019,0.8001308999486585,0.8005751327484555,1.0631962704221127,1.3816111812873055
0.6860678862758958,1.044078180046108,0.6822214299792406,1.060816123202412,0.6603874534312485,0.6652279142002824,0.7096683823358335,1.392380174268903,1.2753467592822696,1.223731885432606,1.0901718819460486,1.0912171483228663,0.9680949528786287,1.247358878241894
0.6173920149170751,1.3583343732270414,1.1076142041965031,0.7560541515305494,1.0355787650988917,0.9279036097256659,0.7570681637456873,0.9352827753932644,1.2176067262012862,0.6638914808064955,0.7430957745325306,0.6801665487110231,1.120949405132241,0.7678102149846335
1.3811529939859644,0.7055308499236701,1.0728474406617365,1.1417039092147818,0.8951700359464652,1.0866167104861568,1.0044676740466167,1.1274628695093827,1.1350981332779886,1.010343418654932,1.3363990009756181,0.8042834657329194,1.0996354305454252,0.9886736202760125
1.2594492683130718,0.9306810998385294,1.3425892890451023,1.00727394234462,1.1744181930279285,0.6139347458028732,0.7841345529026177,0.6851023943125227,0.9929792680120583,0.9911846281333022,0.9363966067358225,0.8240241784665956,0.8183729156121268,0.8116126131173679
0.7475893867942349,0.7047130458359532,1.184614649090233,1.3390366496699002,0.7356679049814112,0.94816082284288,0.9300092505944973,0.962762411297154,0.8473082049881665,1.3082375904583332,1.3967621537073522,1.3703492356543419,1.3198510350854677,1.152940720051845
0.7733284628483601,1.310239287638269,0.9704929663111403,1.1770848326527337,1.010262104925776,1.0989135801021632,1.083168548710212,0.628172117921196,1.1482842340581667,1.3205490725870364,1.0109379006759753,0.8365720910571118,0.8635061964265953,0.7498819899529824
0.9050023336645743,1.2440021235611205,0.7876790375230529,0.7140001748543063,1.0712644278949355,0.6892930391657643,1.141096933084652,0.6391339945697985,0.9889135097880188,0.8262896053319153,0.6880639811591827,0.7660385079199084,0.8265029019759726,0.7705310782909497
0.6274365785894724,1.2810691579109796,0.7101648196770183,1.1220980520055952,1.0743517707706878,1.3116409020101656,1.244798052211033,0.6135008442027703,1.039212496127152,0.8537489758169716,0.7170265685482785,1.2702528212722575,0.709283078655014,1.2010267038364355
0.9021194066505377,1.2177197091322398,1.304514910924337,1.0947512695673325,1.2566489384585073,1.1890293058280905,1.0681902473024447,0.9296016408787988,0.629554595233187,1.0474460705505797,1.3805382301767422,1.1789729726177751,1.1915459835124858,0.6362735506843438
1.1434103497927586,0.692005547612413,0.968180204651741,1.012544403221494,1.1558539935466872,0.8470606943375196,0.6209516374741977,0.8206490886257989,0.6586611788056084,0.9042000222498415,1.0818965829340075,0.6161128082530364,1.1979031409187373,1.1984154055127054
0.8038039542901216,1.1677929725948475,0.8192772807786575,0.6774925951391467,0.9957484754637091,0.7902234603470215,0.8470886859222669,0.8780456770259797,1.2307097385885695,1.35278249725495,1.3255551718950158,0.8299614841398378,1.1604655487110231,1.030009058361752
0.9889656046579962,0.81860323000782,0.9041667217062523,1.362518230215478,0.9055501019263745,1.026438445056854,1.1117528972795339,0.7412866332397886,0.8063633682849275,0.9756620718321551,1.2128632564011077,1.175724487484271,1.2941662466969537,0.9501778160471586
0.9650850627446877,0.9538044935326524,0.6662072871609044,0.6565012912419478,0.704621799057146,1.3937191212530227,0.752824146190713,1.1809652285919092,0.9449602037725535,1.2522495710848633,0.84361564690282,0.7538799477398214,1.0313947303567317,1.1897567689739952
0.7730777296136859,0.610397675259163,0.7748615969237854,1.137660478667664,1.2102313495021857,1.0371778671829661,0.8881116409213223,0.6663571922446947,0.8452447702180822,1.3904718584616251,1.0754286239702122,0.687819177339468,1.2748742856981294,1.192466741556603
1.2358180224455089,1.2118471841446041,0.6627187017666073,1.2116641330276332,0.7527371750467741,0.8607295650361813,1.3079915147558714,1.3489407110132539,0.6486363860599211,1.3643207966083237,1.1044538558891288,0.633160423870391,0.6309548021244695,0.8436653005407527
0.637548790321852,0.6879908448710335,0.7844894707582815,1.2851051326861203,1.257741461232141,0.6533410304219606,1.1488231582709574,1.3409439420022595,1.1878505673629554,1.1695888191402701,0.9874088585777594,0.6352760522334717,0.6887867820157273,0.9853990315027317
1.1761033555206337,1.3365657112245097,0.7114352671988908,0.7890109149368576,1.1177669114600879,0.6427946329754772,1.3586695058454958,1.0705068341847477,1.038637894483238,0.6820074003822607,1.106763480873441,0.6766639646813696,0.9722125376336652,1.1879495727258313
0.627102702036974,0.6075844197239699,1.1220003490200705,0.9867901602183178,1.257913820306086,1.1479648050849258,1.0712444354233324,1.2509663907764554,0.7773945448348185,1.3600723732502118,1.1808421550728525,1.0038727365895015,1.3162280205045076,0.7648690619006033
1.0908078781472828,0.9008472575382824,1.049596788380021,0.8005098680031973,1.1691808545804845,1.3798188946421974,1.2953218068527548,1.0851673450060237,0.7018054910435947,1.2477472410943355,1.3281347550292297,1.243140136927774,0.940746191705637,0.9328576219943464
1.0393427102088402,1.3362485623294957,1.0512030873520142,1.115121932276788,1.3354586320757358,1.2444772802481343,1.1021592110919025,0.7297684694633109,1.0675421465601536,0.7845526686545469,1.065842583220073,0.7592050776792213,0.8766738310112336,0.8367251206697641
0.9714364725683056,0.8847171626787015,0.7055517282573436,0.8572859960501119,0.7987441488998168,1.1522731109271724,1.0330858388067636,1.395753899106559,0.9400814254543259,1.3781683629824535,1.0668168723662612,1.2447321787953767,0.6874854628719903,1.1829549145555884
1.2623276825328977,1.1736668939216992,0.624796497092634,0.6584112673676616,0.7182846098972041,1.1279437150255416,1.0518472375403547,1.044773202804294,1.2143025609798177,1.0552014950371842,0.7500426387543552,1.161851222455966,1.1408762613406918,0.8452828978007667
1.32532596454453,1.2628363632001058,0.6141286440639887,0.9860220089634115,0.8251129679067233,1.0860626409085725,0.7035823239815082,1.0186675006890915,0.9634285388974009,1.3547850148262683,1.1759851086594013,0.6523260990584665,0.8967108206031034,0.7667760290255561
0.8702717540307582,0.7666559487547056,1.0627790854928285,1.1096391139864945,0.935112413964468,1.3071364510364651,1.1490664919724498,1.121513542488155,0.8117941867195059,0.8464689198525515,1.1714056554290155,1.3643022138225573,1.0343473197170039,1.2201663510266862
0.784141892283944,1.3209960577082718,0.9468338577521755,1.1691532165937462,0.8775351250570238,0.6760737911799044,0.9219306891849066,0.8701642109303451,1.0664862189879245,0.9213924629010816,0.8379954396162275,0.9756438954719711,0.6657699862718969,0.7070884708136297
1.1367199956802247,1.1852888376994613,0.9980873475491923,1.0090760802698142,0.8082935994930485,0.757459969170081,1.1806284775750653,0.7128366989627798,1.1097993862144548,1.1450967666635372,1.1758843723835963,0.6579896647289072,0.7888108364856751,0.6809058589064195
0.6577249375822513,1.0228641545957613,0.9756266409975595,1.0505406991288697,0.8646545015040606,0.7485497924198745,0.6670913231260016,0.9456069940458894,0.6058506845600696,0.7713057022728194,0.6919420073165836,0.7275016420557013,0.9528591446054981,0.816186883608967
0.8639702069899339,1.146080651321033,1.218283510676263,0.6531600270783615,0.8948707882725857,1.3559806465428728,1.250225856383206,0.7986136157983862,0.822906586092951,0.9032860766989609,1.111505176094723,0.7820804552506829,0.9659435666681875,1.0786266016523325
1.0305645709875215,1.2963721092345057,0.9333473235252431,0.6232785146983294,1.2151718572485368,0.8682940453266867,1.2264542929669102,1.3625977830161813,1.3932682350422017,1.3344536297061296,1.2117807271012322,1.254516449751827,1.1319882892458928,1.0429533549479237
1.0941070983627048,0.6497739138032662,1.0962028963609596,1.0417846916124418,1.3641309898319662,1.2146236618405057,1.020169642065274,0.8627223161373081,0.7982068702688272,1.3254940049943407,0.8441775297456634,1.3891674426099443,0.8884574555785505,1.1625465284158247
1.343505526677096,1.2458423516092356,0.6357099222988339,0.9773768201692283,1.0167482839007214,0.7466478683131836,0.6427494018404624,0.9222646271218922,0.8329287835286716,0.9820223920156601,0.9958308210980249,1.2301048454790209,1.2452918182928112,0.7663446493068378
1.3702572856852449,1.1067320606232074,1.3245400147136919,0.7894498279821837,1.0924228011109713,0.987061277102032,0.8546981855719843,1.1233109813844666,1.3366959194739212,1.205606663830546,1.1462156953272649,1.3179495877592793,1.1390983355808575,0.7723379523017098
1.3637636082478535,0.6180501801468545,0.8349284590381716,1.113781006747225,1.3457011443993634,1.0934102802206647,0.6331136021607096,1.0668520561036583,0.8364001124503408,0.6312961844941883,0.6688166799425016,1.284353665700863,1.1897178859015858,0.8069260488160732
0.7275275514837437,0.9305828764094389,0.6943634175510428,0.6597795493053656,1.390213603597568,1.1288406170034202,1.1869655935627268,1.33383467883927,1.3325804220387694,0.7212698322644793,1.070310593683799,1.0749898418297446,0.6590355381906929,0.8742528202423757
1.211140130013769,1.1483992930175417,1.0138503768354017,1.1282261443300676,1.1621107990975355,1.2008019316014793,0.822259324575863,1.2854966675914858,0.817678933242269,0.6016426931973757,0.8144583640446242,1.3658756557636762,1.3792844354370635,1.3006786168074822
0.6414951188217459,1.284860255307014,0.6736089773962451,0.8689178571441522,1.1659771350079615,0.8940546874070182,0.6813938497222061,0.8961866901628838,0.6263876081665671,1.2993981591567234,1.1576009177229434,1.0811273029488522,0.808454025226415,1.2692489833162663
0.9360718835256254,1.0206385059690997,1.3464856079903047,1.1361904693908218,1.0122877631429599,1.0739716822629473,1.337197988543378,1.1325064055653637,0.7817135748526342,1.2165381595287268,0.9190305266419754,0.8945435510422789,1.1383073494857845,0.99959258136096
